prompt_id,prompt,contains_pii,intended_pii,verification_passed,prompt_category,role_context,practice_area_context,pii_findings,pii_count,unique_pii_types,source_entities,entity_count,prompt_length,generated_timestamp,prompt_number
c96c14c6-6831-44ff-8b9a-44b65510c77a,Analyze profitability by practice area,True,False,False,Legal Professional Query without PII,Legal Secretary,Securities Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Analyze profitability"", ""start_index"": 0, ""end_index"": 21}, {""pii_type"": ""PERSON_NAME"", ""value"": ""by practice"", ""start_index"": 22, ""end_index"": 33}]",2,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Analyze profitability"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""by practice"", ""context"": ""legal_participant""}]",2,38,2025-08-01T10:12:29.924607,445
f83625d6-ebcd-4d85-9d0a-32c794a3cdd2,Create templates for routine legal documents,True,False,False,Legal Professional Query without PII,Compliance Officer,Intellectual Property,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Create templates"", ""start_index"": 0, ""end_index"": 16}, {""pii_type"": ""PERSON_NAME"", ""value"": ""for routine"", ""start_index"": 17, ""end_index"": 28}, {""pii_type"": ""PERSON_NAME"", ""value"": ""legal documents"", ""start_index"": 29, ""end_index"": 44}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Create templates"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""for routine"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""legal documents"", ""context"": ""legal_participant""}]",3,44,2025-08-01T10:12:29.924054,446
2c20fb0e-e632-4f0a-bac6-885994f6614e,Review discovery materials for Sarah Perez's Landlord-Tenant case,True,True,True,Legal Professional Query with PII,Paralegal,Employment Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Review discovery"", ""start_index"": 0, ""end_index"": 16}, {""pii_type"": ""PERSON_NAME"", ""value"": ""materials for"", ""start_index"": 17, ""end_index"": 30}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Sarah Perez"", ""start_index"": 31, ""end_index"": 42}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Tenant case"", ""start_index"": 54, ""end_index"": 65}]",4,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Review discovery"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""materials for"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Sarah Perez"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Tenant case"", ""context"": ""legal_participant""}]",4,65,2025-08-01T10:12:29.805247,447
68a4c56f-92e1-4ce5-ab66-b8e73fa014a2,What are the filing deadlines for motions to dismiss?,True,False,False,Legal Professional Query without PII,Legal Secretary,Bankruptcy,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""What are"", ""start_index"": 0, ""end_index"": 8}, {""pii_type"": ""PERSON_NAME"", ""value"": ""the filing"", ""start_index"": 9, ""end_index"": 19}, {""pii_type"": ""PERSON_NAME"", ""value"": ""deadlines for"", ""start_index"": 20, ""end_index"": 33}, {""pii_type"": ""PERSON_NAME"", ""value"": ""motions to"", ""start_index"": 34, ""end_index"": 44}]",4,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""What are"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""the filing"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""deadlines for"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""motions to"", ""context"": ""legal_participant""}]",4,53,2025-08-01T10:12:29.922568,448
0eb54078-7464-46f2-91ea-2c00863ecbe2,Send case files to Christine Cole (Bar: CA-126695),True,True,True,Legal Professional Query with PII,Attorney,Securities Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Send case"", ""start_index"": 0, ""end_index"": 9}, {""pii_type"": ""PERSON_NAME"", ""value"": ""files to"", ""start_index"": 10, ""end_index"": 18}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Christine Cole"", ""start_index"": 19, ""end_index"": 33}, {""pii_type"": ""BAR_NUMBER"", ""value"": ""CA-126695"", ""start_index"": 40, ""end_index"": 49}]",4,"BAR_NUMBER, PERSON_NAME","[{""entity_type"": ""person"", ""entity_value"": ""Send case"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""files to"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Christine Cole"", ""context"": ""legal_participant""}]",3,50,2025-08-01T10:12:29.696527,449
c36ad335-4dae-4693-9e7a-457791638880,Update privacy policy for client data,True,False,False,Legal Professional Query without PII,Compliance Officer,Tax Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Update privacy"", ""start_index"": 0, ""end_index"": 14}, {""pii_type"": ""PERSON_NAME"", ""value"": ""policy for"", ""start_index"": 15, ""end_index"": 25}, {""pii_type"": ""PERSON_NAME"", ""value"": ""client data"", ""start_index"": 26, ""end_index"": 37}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Update privacy"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""policy for"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""client data"", ""context"": ""legal_participant""}]",3,37,2025-08-01T10:12:29.926194,450
b2389847-dd69-42d9-a896-a2c123327bfd,What are the local rules for electronic filing?,True,False,False,Legal Professional Query without PII,Associate,Family Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""What are"", ""start_index"": 0, ""end_index"": 8}, {""pii_type"": ""PERSON_NAME"", ""value"": ""the local"", ""start_index"": 9, ""end_index"": 18}, {""pii_type"": ""PERSON_NAME"", ""value"": ""rules for"", ""start_index"": 19, ""end_index"": 28}, {""pii_type"": ""PERSON_NAME"", ""value"": ""electronic filing"", ""start_index"": 29, ""end_index"": 46}]",4,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""What are"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""the local"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""rules for"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""electronic filing"", ""context"": ""legal_participant""}]",4,47,2025-08-01T10:12:29.911659,451
279f078d-e9bc-4624-b1c8-d3256d755a78,Prepare presentation for industry conference,True,False,False,Legal Professional Query without PII,Partner,Bankruptcy,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Prepare presentation"", ""start_index"": 0, ""end_index"": 20}, {""pii_type"": ""PERSON_NAME"", ""value"": ""for industry"", ""start_index"": 21, ""end_index"": 33}]",2,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Prepare presentation"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""for industry"", ""context"": ""legal_participant""}]",2,44,2025-08-01T10:12:29.926225,452
ad7d6f81-39a0-4145-a5ba-b05038aa76df,"Present settlement offer of $96,041.00 to Lisa Davis",True,True,True,Legal Professional Query with PII,Litigation Support,Criminal Defense,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Present settlement"", ""start_index"": 0, ""end_index"": 18}, {""pii_type"": ""PERSON_NAME"", ""value"": ""offer of"", ""start_index"": 19, ""end_index"": 27}, {""pii_type"": ""PERSON_NAME"", ""value"": ""to Lisa"", ""start_index"": 39, ""end_index"": 46}, {""pii_type"": ""ADDRESS"", ""value"": ""00 to Lisa"", ""start_index"": 36, ""end_index"": 46}, {""pii_type"": ""SETTLEMENT_AMOUNT"", ""value"": ""$96,041.00"", ""start_index"": 28, ""end_index"": 38}]",5,"ADDRESS, PERSON_NAME, SETTLEMENT_AMOUNT","[{""entity_type"": ""person"", ""entity_value"": ""Present settlement"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""offer of"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""to Lisa"", ""context"": ""legal_participant""}]",3,52,2025-08-01T10:12:29.646347,453
c34f36da-5a8b-42b9-8ea7-4981cf2fdf29,What are the local rules for electronic filing?,True,False,False,Legal Professional Query without PII,Case Manager,Environmental Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""What are"", ""start_index"": 0, ""end_index"": 8}, {""pii_type"": ""PERSON_NAME"", ""value"": ""the local"", ""start_index"": 9, ""end_index"": 18}, {""pii_type"": ""PERSON_NAME"", ""value"": ""rules for"", ""start_index"": 19, ""end_index"": 28}, {""pii_type"": ""PERSON_NAME"", ""value"": ""electronic filing"", ""start_index"": 29, ""end_index"": 46}]",4,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""What are"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""the local"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""rules for"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""electronic filing"", ""context"": ""legal_participant""}]",4,47,2025-08-01T10:12:29.923709,454
6b950c1d-5787-49d9-b799-a3767e5b3ac9,Update contact information for Christopher Smith - new phone (663)626-6341x63894,True,True,True,Legal Professional Query with PII,Partner,Employment Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Update contact"", ""start_index"": 0, ""end_index"": 14}, {""pii_type"": ""PERSON_NAME"", ""value"": ""information for"", ""start_index"": 15, ""end_index"": 30}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Christopher Smith"", ""start_index"": 31, ""end_index"": 48}, {""pii_type"": ""PERSON_NAME"", ""value"": ""new phone"", ""start_index"": 51, ""end_index"": 60}]",4,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Update contact"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""information for"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Christopher Smith"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""new phone"", ""context"": ""legal_participant""}]",4,80,2025-08-01T10:12:29.660051,455
e45c500e-ebdd-4d37-8db5-ed45fcfc7f44,Research recent precedents in employment law,True,False,False,Legal Professional Query without PII,Legal Assistant,Estate Planning,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Research recent"", ""start_index"": 0, ""end_index"": 15}, {""pii_type"": ""PERSON_NAME"", ""value"": ""precedents in"", ""start_index"": 16, ""end_index"": 29}, {""pii_type"": ""PERSON_NAME"", ""value"": ""employment law"", ""start_index"": 30, ""end_index"": 44}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Research recent"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""precedents in"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""employment law"", ""context"": ""legal_participant""}]",3,44,2025-08-01T10:12:29.925015,456
049cd160-3238-4708-96f3-5771242bf7bf,Review discovery materials for Alexander Roberson's Divorce case,True,True,True,Legal Professional Query with PII,Compliance Officer,Real Estate,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Review discovery"", ""start_index"": 0, ""end_index"": 16}, {""pii_type"": ""PERSON_NAME"", ""value"": ""materials for"", ""start_index"": 17, ""end_index"": 30}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Alexander Roberson"", ""start_index"": 31, ""end_index"": 49}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Divorce case"", ""start_index"": 52, ""end_index"": 64}]",4,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Review discovery"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""materials for"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Alexander Roberson"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Divorce case"", ""context"": ""legal_participant""}]",4,64,2025-08-01T10:12:29.882790,457
677adc61-a062-4f97-a27d-74d02e1bd745,Review recent changes to discovery rules,True,False,False,Legal Professional Query without PII,Partner,Bankruptcy,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Review recent"", ""start_index"": 0, ""end_index"": 13}, {""pii_type"": ""PERSON_NAME"", ""value"": ""changes to"", ""start_index"": 14, ""end_index"": 24}, {""pii_type"": ""PERSON_NAME"", ""value"": ""discovery rules"", ""start_index"": 25, ""end_index"": 40}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Review recent"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""changes to"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""discovery rules"", ""context"": ""legal_participant""}]",3,40,2025-08-01T10:12:29.926016,458
8523d070-945b-4711-8a85-872230c95ec4,Generate invoice for Aaron Marks - 5 hours at $847.00/hour,True,True,True,Legal Professional Query with PII,Legal Secretary,Real Estate,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Generate invoice"", ""start_index"": 0, ""end_index"": 16}, {""pii_type"": ""PERSON_NAME"", ""value"": ""for Aaron"", ""start_index"": 17, ""end_index"": 26}, {""pii_type"": ""PERSON_NAME"", ""value"": ""hours at"", ""start_index"": 37, ""end_index"": 45}, {""pii_type"": ""ADDRESS"", ""value"": ""5 hours at"", ""start_index"": 35, ""end_index"": 45}, {""pii_type"": ""BILLING_RATE"", ""value"": ""$847.00"", ""start_index"": 46, ""end_index"": 53}, {""pii_type"": ""SETTLEMENT_AMOUNT"", ""value"": ""$847.00"", ""start_index"": 46, ""end_index"": 53}]",6,"ADDRESS, PERSON_NAME, SETTLEMENT_AMOUNT, BILLING_RATE","[{""entity_type"": ""person"", ""entity_value"": ""Generate invoice"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""for Aaron"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""hours at"", ""context"": ""legal_participant""}]",3,58,2025-08-01T10:12:29.719557,459
54ce894d-6db3-4232-989a-15bdf61962af,Plan networking event for legal professionals,True,False,False,Legal Professional Query without PII,Litigation Support,Environmental Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Plan networking"", ""start_index"": 0, ""end_index"": 15}, {""pii_type"": ""PERSON_NAME"", ""value"": ""event for"", ""start_index"": 16, ""end_index"": 25}, {""pii_type"": ""PERSON_NAME"", ""value"": ""legal professionals"", ""start_index"": 26, ""end_index"": 45}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Plan networking"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""event for"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""legal professionals"", ""context"": ""legal_participant""}]",3,45,2025-08-01T10:12:29.920146,460
ae7cfd14-7577-4730-868d-a4b2f613bda0,"Contact Donna Johnson (518-548-9554) regarding settlement offer of $320,945.00",True,True,True,Legal Professional Query with PII,Attorney,Family Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Contact Donna"", ""start_index"": 0, ""end_index"": 13}, {""pii_type"": ""PERSON_NAME"", ""value"": ""regarding settlement"", ""start_index"": 37, ""end_index"": 57}, {""pii_type"": ""PERSON_NAME"", ""value"": ""offer of"", ""start_index"": 58, ""end_index"": 66}, {""pii_type"": ""PHONE"", ""value"": ""518-548-9554"", ""start_index"": 23, ""end_index"": 35}, {""pii_type"": ""SETTLEMENT_AMOUNT"", ""value"": ""$320,945.00"", ""start_index"": 67, ""end_index"": 78}]",5,"PHONE, PERSON_NAME, SETTLEMENT_AMOUNT","[{""entity_type"": ""person"", ""entity_value"": ""Contact Donna"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""regarding settlement"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""offer of"", ""context"": ""legal_participant""}]",3,78,2025-08-01T10:12:29.656891,461
844e2e8b-ff01-4ec6-9ec7-8f9ebed64914,Update contact information for Charles Baker - new phone 454-675-7494x902,True,True,True,Legal Professional Query with PII,Compliance Officer,Intellectual Property,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Update contact"", ""start_index"": 0, ""end_index"": 14}, {""pii_type"": ""PERSON_NAME"", ""value"": ""information for"", ""start_index"": 15, ""end_index"": 30}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Charles Baker"", ""start_index"": 31, ""end_index"": 44}, {""pii_type"": ""PERSON_NAME"", ""value"": ""new phone"", ""start_index"": 47, ""end_index"": 56}]",4,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Update contact"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""information for"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Charles Baker"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""new phone"", ""context"": ""legal_participant""}]",4,73,2025-08-01T10:12:29.738721,462
