prompt_id,prompt,contains_pii,intended_pii,verification_passed,prompt_category,role_context,grade_level_context,pii_findings,pii_count,unique_pii_types,source_entities,entity_count,prompt_length,generated_timestamp,prompt_number
914cc11c-05f3-4bc5-9642-b0525379f279,Schedule meeting between Kara Perkins and Rachel Santos about Kelly Webb,True,True,True,Educational Professional Query with PII,Academic Advisor,College Undergraduate,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Schedule meeting"", ""start_index"": 0, ""end_index"": 16}, {""pii_type"": ""PERSON_NAME"", ""value"": ""between Kara"", ""start_index"": 17, ""end_index"": 29}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Perkins and"", ""start_index"": 30, ""end_index"": 41}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Rachel Santos"", ""start_index"": 42, ""end_index"": 55}, {""pii_type"": ""PERSON_NAME"", ""value"": ""about Kelly"", ""start_index"": 56, ""end_index"": 67}]",5,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Schedule meeting"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""between Kara"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Perkins and"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Rachel Santos"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""about Kelly"", ""context"": ""educational_participant""}]",5,72,2025-08-01T10:28:06.932164,609
42d3aaf2-be4e-4c81-875e-e1f5d43c5e46,Review Final Exams scores for Stephanie Dunn: 70%,True,True,True,Educational Professional Query with PII,Registrar,College Undergraduate,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Review Final"", ""start_index"": 0, ""end_index"": 12}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Exams scores"", ""start_index"": 13, ""end_index"": 25}, {""pii_type"": ""PERSON_NAME"", ""value"": ""for Stephanie"", ""start_index"": 26, ""end_index"": 39}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Review Final"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Exams scores"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""for Stephanie"", ""context"": ""educational_participant""}]",3,49,2025-08-01T10:28:07.286648,610
1d675a2f-6366-49a0-8a35-c6803af72cc3,Schedule transition planning for Jeffrey Garrett with Anthony Novak and Jessica Hale,True,True,True,Educational Professional Query with PII,Student Services,College Undergraduate,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Schedule transition"", ""start_index"": 0, ""end_index"": 19}, {""pii_type"": ""PERSON_NAME"", ""value"": ""planning for"", ""start_index"": 20, ""end_index"": 32}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Jeffrey Garrett"", ""start_index"": 33, ""end_index"": 48}, {""pii_type"": ""PERSON_NAME"", ""value"": ""with Anthony"", ""start_index"": 49, ""end_index"": 61}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Novak and"", ""start_index"": 62, ""end_index"": 71}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Jessica Hale"", ""start_index"": 72, ""end_index"": 84}]",6,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Schedule transition"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""planning for"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Jeffrey Garrett"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""with Anthony"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Novak and"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Jessica Hale"", ""context"": ""educational_participant""}]",6,84,2025-08-01T10:28:07.327344,611
2501533f-1929-4656-8315-9755c2299827,Conduct survey on classroom environment effectiveness,True,False,False,Educational Professional Query without PII,Teacher,Middle School (6-8),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Conduct survey"", ""start_index"": 0, ""end_index"": 14}, {""pii_type"": ""PERSON_NAME"", ""value"": ""on classroom"", ""start_index"": 15, ""end_index"": 27}, {""pii_type"": ""PERSON_NAME"", ""value"": ""environment effectiveness"", ""start_index"": 28, ""end_index"": 53}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Conduct survey"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""on classroom"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""environment effectiveness"", ""context"": ""educational_participant""}]",3,53,2025-08-01T10:28:07.359041,612
41cbf661-0aa3-4555-a32f-0b9afb1215ff,Analyze attendance patterns by grade level,True,False,False,Educational Professional Query without PII,Curriculum Coordinator,Elementary (K-5),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Analyze attendance"", ""start_index"": 0, ""end_index"": 18}, {""pii_type"": ""PERSON_NAME"", ""value"": ""patterns by"", ""start_index"": 19, ""end_index"": 30}, {""pii_type"": ""PERSON_NAME"", ""value"": ""grade level"", ""start_index"": 31, ""end_index"": 42}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Analyze attendance"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""patterns by"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""grade level"", ""context"": ""educational_participant""}]",3,42,2025-08-01T10:28:07.372268,613
2976aab2-2a26-4770-8ddb-1b36272c0588,Coordinate with Tiffany Thomas regarding Theresa Jones's accommodations,True,True,True,Educational Professional Query with PII,Teacher,Elementary (K-5),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Coordinate with"", ""start_index"": 0, ""end_index"": 15}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Tiffany Thomas"", ""start_index"": 16, ""end_index"": 30}, {""pii_type"": ""PERSON_NAME"", ""value"": ""regarding Theresa"", ""start_index"": 31, ""end_index"": 48}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Coordinate with"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Tiffany Thomas"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""regarding Theresa"", ""context"": ""educational_participant""}]",3,71,2025-08-01T10:28:06.865377,614
bd279fd8-71c7-4f62-a8a5-057c5959a5c3,Enroll Andrea Howard in Reading for Spring semester,True,True,True,Educational Professional Query with PII,Counselor,Graduate,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Enroll Andrea"", ""start_index"": 0, ""end_index"": 13}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Howard in"", ""start_index"": 14, ""end_index"": 23}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Reading for"", ""start_index"": 24, ""end_index"": 35}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Spring semester"", ""start_index"": 36, ""end_index"": 51}, {""pii_type"": ""SEMESTER"", ""value"": ""Spring"", ""start_index"": 36, ""end_index"": 42}]",5,"SEMESTER, PERSON_NAME","[{""entity_type"": ""person"", ""entity_value"": ""Enroll Andrea"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Howard in"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Reading for"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Spring semester"", ""context"": ""educational_participant""}]",4,51,2025-08-01T10:28:07.129766,615
c5a31caf-bae1-4218-b58b-82e7275877ee,Analyze school-wide assessment data trends,True,False,False,Educational Professional Query without PII,Registrar,Elementary (K-5),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Analyze school"", ""start_index"": 0, ""end_index"": 14}, {""pii_type"": ""PERSON_NAME"", ""value"": ""wide assessment"", ""start_index"": 15, ""end_index"": 30}, {""pii_type"": ""PERSON_NAME"", ""value"": ""data trends"", ""start_index"": 31, ""end_index"": 42}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Analyze school"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""wide assessment"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""data trends"", ""context"": ""educational_participant""}]",3,42,2025-08-01T10:28:07.369098,616
47b76d17-3ff5-4a79-bcae-bdfeb4dc70c6,Document attendance issue for Christopher Hunter MD - absence on 08/24/2025,True,True,True,Educational Professional Query with PII,Student Services,High School (9-12),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Document attendance"", ""start_index"": 0, ""end_index"": 19}, {""pii_type"": ""PERSON_NAME"", ""value"": ""issue for"", ""start_index"": 20, ""end_index"": 29}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Christopher Hunter"", ""start_index"": 30, ""end_index"": 48}, {""pii_type"": ""PERSON_NAME"", ""value"": ""absence on"", ""start_index"": 54, ""end_index"": 64}, {""pii_type"": ""DATE_OF_BIRTH"", ""value"": ""08/24/2025"", ""start_index"": 65, ""end_index"": 75}]",5,"DATE_OF_BIRTH, PERSON_NAME","[{""entity_type"": ""person"", ""entity_value"": ""Document attendance"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""issue for"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Christopher Hunter"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""absence on"", ""context"": ""educational_participant""}]",4,75,2025-08-01T10:28:06.975966,617
bffcd2c3-3e0a-4bf6-a9c8-cf0fa06c7fbb,Generate login credentials for Terry Delgado to access Jack Lloyd's grades,True,True,True,Educational Professional Query with PII,Special Education Coordinator,College Undergraduate,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Generate login"", ""start_index"": 0, ""end_index"": 14}, {""pii_type"": ""PERSON_NAME"", ""value"": ""credentials for"", ""start_index"": 15, ""end_index"": 30}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Terry Delgado"", ""start_index"": 31, ""end_index"": 44}, {""pii_type"": ""PERSON_NAME"", ""value"": ""to access"", ""start_index"": 45, ""end_index"": 54}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Jack Lloyd"", ""start_index"": 55, ""end_index"": 65}]",5,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Generate login"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""credentials for"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Terry Delgado"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""to access"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Jack Lloyd"", ""context"": ""educational_participant""}]",5,74,2025-08-01T10:28:07.224711,618
844dc189-4f38-423d-bc28-59745cf46fb8,Plan training on Title IX compliance,True,False,False,Educational Professional Query without PII,Academic Advisor,College Undergraduate,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Plan training"", ""start_index"": 0, ""end_index"": 13}, {""pii_type"": ""PERSON_NAME"", ""value"": ""on Title"", ""start_index"": 14, ""end_index"": 22}, {""pii_type"": ""PERSON_NAME"", ""value"": ""IX compliance"", ""start_index"": 23, ""end_index"": 36}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Plan training"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""on Title"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""IX compliance"", ""context"": ""educational_participant""}]",3,36,2025-08-01T10:28:07.361549,619
57bf3ee1-4e2b-4d04-b047-a34e6da80f2f,Plan college readiness workshops for families,True,False,False,Educational Professional Query without PII,Registrar,Elementary (K-5),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Plan college"", ""start_index"": 0, ""end_index"": 12}, {""pii_type"": ""PERSON_NAME"", ""value"": ""readiness workshops"", ""start_index"": 13, ""end_index"": 32}, {""pii_type"": ""PERSON_NAME"", ""value"": ""for families"", ""start_index"": 33, ""end_index"": 45}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Plan college"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""readiness workshops"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""for families"", ""context"": ""educational_participant""}]",3,45,2025-08-01T10:28:07.372933,620
700d5278-b081-491c-ab03-5822771a4af3,Process tuition payment for Allen Sanchez (Student ID: STU350480) for Spring,True,True,True,Educational Professional Query with PII,Curriculum Coordinator,Middle School (6-8),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Process tuition"", ""start_index"": 0, ""end_index"": 15}, {""pii_type"": ""PERSON_NAME"", ""value"": ""payment for"", ""start_index"": 16, ""end_index"": 27}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Allen Sanchez"", ""start_index"": 28, ""end_index"": 41}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Student ID"", ""start_index"": 43, ""end_index"": 53}, {""pii_type"": ""PERSON_NAME"", ""value"": ""for Spring"", ""start_index"": 66, ""end_index"": 76}, {""pii_type"": ""STUDENT_ID"", ""value"": ""STU350480"", ""start_index"": 55, ""end_index"": 64}, {""pii_type"": ""SEMESTER"", ""value"": ""Spring"", ""start_index"": 70, ""end_index"": 76}]",7,"STUDENT_ID, SEMESTER, PERSON_NAME","[{""entity_type"": ""person"", ""entity_value"": ""Process tuition"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""payment for"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Allen Sanchez"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Student ID"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""for Spring"", ""context"": ""educational_participant""}, {""entity_type"": ""student"", ""entity_value"": ""STU350480"", ""context"": ""student_record""}]",6,76,2025-08-01T10:28:07.164024,621
eb4819a4-8ab1-477b-a081-84789b11e3c8,Update procedures for student records management,True,False,False,Educational Professional Query without PII,Principal,Graduate,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Update procedures"", ""start_index"": 0, ""end_index"": 17}, {""pii_type"": ""PERSON_NAME"", ""value"": ""for student"", ""start_index"": 18, ""end_index"": 29}, {""pii_type"": ""PERSON_NAME"", ""value"": ""records management"", ""start_index"": 30, ""end_index"": 48}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Update procedures"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""for student"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""records management"", ""context"": ""educational_participant""}]",3,48,2025-08-01T10:28:07.360873,622
9f8c1c81-5ce9-43d3-90e6-e383d736b50e,Generate transcript for Steven Gibson (Student ID: STU392269) for 2023-2026,True,True,True,Educational Professional Query with PII,Department Head,College Undergraduate,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Generate transcript"", ""start_index"": 0, ""end_index"": 19}, {""pii_type"": ""PERSON_NAME"", ""value"": ""for Steven"", ""start_index"": 20, ""end_index"": 30}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Student ID"", ""start_index"": 39, ""end_index"": 49}, {""pii_type"": ""STUDENT_ID"", ""value"": ""STU392269"", ""start_index"": 51, ""end_index"": 60}, {""pii_type"": ""ACADEMIC_YEAR"", ""value"": ""2023-2026"", ""start_index"": 66, ""end_index"": 75}]",5,"ACADEMIC_YEAR, STUDENT_ID, PERSON_NAME","[{""entity_type"": ""person"", ""entity_value"": ""Generate transcript"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""for Steven"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Student ID"", ""context"": ""educational_participant""}, {""entity_type"": ""student"", ""entity_value"": ""STU392269"", ""context"": ""student_record""}]",4,75,2025-08-01T10:28:06.987058,623
6a9f687a-d04f-4197-94c0-df2891b5fcb4,Review academic progress for Michael Turner in Reading class,True,True,True,Educational Professional Query with PII,Vice Principal,College Undergraduate,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Review academic"", ""start_index"": 0, ""end_index"": 15}, {""pii_type"": ""PERSON_NAME"", ""value"": ""progress for"", ""start_index"": 16, ""end_index"": 28}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Michael Turner"", ""start_index"": 29, ""end_index"": 43}, {""pii_type"": ""PERSON_NAME"", ""value"": ""in Reading"", ""start_index"": 44, ""end_index"": 54}]",4,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Review academic"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""progress for"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Michael Turner"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""in Reading"", ""context"": ""educational_participant""}]",4,60,2025-08-01T10:28:06.946172,624
